Exp,Year,Month,Plot,Strip,Substrip,Date,Species,NumSp,SpNum,FgNum,Fgset,C3,C4,Forb,Legume,Woody,Achmi,Agrsm,Amocan,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Panvi,Petpu,Poapr,Queel,Quema,Schsc,Sornu,Biomass (g/m2),Note
120,2017,7,325,1, ,08/01/2017,Koeleria cristata,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,23.7, 
120,2017,7,325,1, ,08/01/2017,Miscellaneous litter,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,17.7, 
120,2017,7,325,1, ,08/01/2017,Panicum oligosanthes,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.8, 
120,2017,7,325,1, ,08/01/2017,Panicum virgatum,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4.38, 
120,2017,7,325,1, ,08/01/2017,Petalostemum purpureum,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,73.72, 
120,2017,7,325,1, ,08/01/2017,Poa pratensis,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.86, 
120,2017,7,325,1, ,08/01/2017,Schizachyrium scoparium,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,8.48, 
120,2017,7,325,1, ,08/01/2017,Silene antirrhina,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.31, 
120,2017,7,325,1, ,08/01/2017,Sisyrinchium campestre,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.72, 
120,2017,7,325,1, ,08/01/2017,Solidago rigida,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,233.32, 
120,2017,7,325,2, ,08/01/2017,Green matter (alive),4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,310.88, 
120,2017,7,325,2, ,08/01/2017,Miscellaneous litter,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2.45, 
120,2017,7,328,1, ,08/01/2017,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.97, 
120,2017,7,328,1, ,08/01/2017,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,21.43, 
120,2017,7,328,1, ,08/01/2017,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,68.23, 
120,2017,7,328,1, ,08/01/2017,Asclepias tuberosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,3.25, 
120,2017,7,328,1, ,08/01/2017,Cyperus sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.09, 
120,2017,7,328,1, ,08/01/2017,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,16.05, 
120,2017,7,328,1, ,08/01/2017,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,6.55, 
120,2017,7,328,1, ,08/01/2017,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,60.02, 
120,2017,7,328,1, ,08/01/2017,Miscellaneous litter,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.67, 
120,2017,7,328,1, ,08/01/2017,Monarda fistulosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2.17, 
120,2017,7,328,1, ,08/01/2017,Panicum oligosanthes,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.68, 
120,2017,7,328,1, ,08/01/2017,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2.4, 
120,2017,7,328,1, ,08/01/2017,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,6.82, 
120,2017,7,328,1, ,08/01/2017,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,15.3, 
120,2017,7,328,1, ,08/01/2017,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,64.77, 
120,2017,7,328,1, ,08/01/2017,Solidago rigida,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,53.4, 
120,2017,7,328,1, ,08/01/2017,Sporobolus cryptandrus,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.12, 
120,2017,7,328,1, ,08/01/2017,Tragopogon dubius (major),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.55, 
120,2017,7,328,2, ,08/01/2017,Green matter (alive),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,317.98, 
120,2017,7,329,1, ,08/02/2017,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.12, 
120,2017,7,329,1, ,08/02/2017,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.25, 
120,2017,7,329,1, ,08/02/2017,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,55.2, 
120,2017,7,329,1, ,08/02/2017,Bouteloua gracilis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.04, 
120,2017,7,329,1, ,08/02/2017,Carex sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,3.55, 
120,2017,7,329,1, ,08/02/2017,Cyperus sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.1, 
120,2017,7,329,1, ,08/02/2017,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2.88, 
120,2017,7,329,1, ,08/02/2017,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,22.48, 
120,2017,7,329,1, ,08/02/2017,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13.75, 
120,2017,7,329,1, ,08/02/2017,Monarda fistulosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,9.45, 
120,2017,7,329,1, ,08/02/2017,Panicum oligosanthes,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2.73, 
120,2017,7,329,1, ,08/02/2017,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.1, 
120,2017,7,329,1, ,08/02/2017,Petalostemum candidum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.08, 
120,2017,7,329,1, ,08/02/2017,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,39.85, 
120,2017,7,329,1, ,08/02/2017,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,27.95, 
120,2017,7,329,1, ,08/02/2017,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,37.77, 
120,2017,7,329,1, ,08/02/2017,Solidago rigida,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,89.92, 
120,2017,7,329,1, ,08/02/2017,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,92.28, 
120,2017,7,329,2, ,08/02/2017,Green matter (alive),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,243.8, 
120,2017,7,330,1, ,08/07/2017,Agrostis scabra,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08, 
120,2017,7,330,1, ,08/07/2017,Andropogon gerardi,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.27, 
120,2017,7,330,1, ,08/07/2017,Crepis tectorum,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02, 
120,2017,7,330,1, ,08/07/2017,Cyperus sp.,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.48, 
120,2017,7,330,1, ,08/07/2017,Festuca sp.,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07, 
120,2017,7,330,1, ,08/07/2017,Koeleria cristata,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.63, 
120,2017,7,330,1, ,08/07/2017,Liatris aspera,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166.02, 
120,2017,7,330,1, ,08/07/2017,Miscellaneous litter,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02, 
120,2017,7,330,1, ,08/07/2017,Solidago nemoralis,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09, 
120,2017,7,330,2, ,08/02/2017,Green matter (alive),2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,240.2, 
120,2017,7,330,2, ,08/02/2017,Miscellaneous litter,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.88, 
120,2017,7,331,1, ,08/02/2017,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,3.25, 
120,2017,7,331,1, ,08/02/2017,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,49.73, 
120,2017,7,331,1, ,08/02/2017,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,95.37, 
120,2017,7,331,1, ,08/02/2017,Astragalus canadensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.4, 
120,2017,7,331,1, ,08/02/2017,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.78, 
120,2017,7,331,1, ,08/02/2017,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,12.48, 
120,2017,7,331,1, ,08/02/2017,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,74.45, 
120,2017,7,331,1, ,08/02/2017,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,25.68, 
120,2017,7,331,1, ,08/02/2017,Miscellaneous litter,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,9.05, 
120,2017,7,331,1, ,08/02/2017,Monarda fistulosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,3.45, 
120,2017,7,331,1, ,08/02/2017,Panicum oligosanthes,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1.12, 
120,2017,7,331,1, ,08/02/2017,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,84.22, 
120,2017,7,331,1, ,08/02/2017,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,42.12, 
120,2017,7,331,1, ,08/02/2017,Solidago nemoralis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,17.1, 
120,2017,7,331,2, ,08/02/2017,Green matter (alive),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,469.17, 
120,2017,7,331,2, ,08/02/2017,Miscellaneous litter,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,6.45, 
120,2017,7,334,1, ,08/02/2017,Agrostis scabra,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.13, 
120,2017,7,334,1, ,08/02/2017,Aristida basiramea,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.45, 
120,2017,7,334,1, ,08/02/2017,Crepis tectorum,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.04, 
120,2017,7,334,1, ,08/02/2017,Cyperus sp.,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.1, 
120,2017,7,334,1, ,08/02/2017,Erigeron strigosus,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.07, 
120,2017,7,334,1, ,08/02/2017,Koeleria cristata,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.95, 
120,2017,7,334,1, ,08/02/2017,Panicum virgatum,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.87, 
120,2017,7,334,1, ,08/02/2017,Sorghastrum nutans,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56.32, 
120,2017,7,334,2, ,08/02/2017,Green matter (alive),2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,87.75, 
120,2017,7,335,1, ,08/02/2017,Achillea millefolium(lanulosa),2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17, 
120,2017,7,335,1, ,08/02/2017,Agropyron repens,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.37, 
120,2017,7,335,1, ,08/02/2017,Agrostis scabra,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38, 
120,2017,7,335,1, ,08/02/2017,Aristida basiramea,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.53, 
120,2017,7,335,1, ,08/02/2017,Crepis tectorum,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9, 
120,2017,7,335,1, ,08/02/2017,Cyperus sp.,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.42, 
120,2017,7,335,1, ,08/02/2017,Euphorbia glyptosperma,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01, 
120,2017,7,335,1, ,08/02/2017,Koeleria cristata,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.98, 
120,2017,7,335,1, ,08/02/2017,Leptoloma cognatum,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.47, 
120,2017,7,335,1, ,08/02/2017,Miscellaneous litter,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.85, 
120,2017,7,335,1, ,08/02/2017,Petalostemum candidum,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.52, 
120,2017,7,335,1, ,08/02/2017,Petalostemum villosum,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200.47, 
120,2017,7,335,1, ,08/02/2017,Sorghastrum nutans,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.47, 
120,2017,7,335,1, ,08/02/2017,Taraxicum officinalis,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09, 
120,2017,7,335,2, ,08/02/2017,Green matter (alive),2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174.68, 
120,2017,7,336,1, ,08/02/2017,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.13, 
120,2017,7,336,1, ,08/02/2017,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16.42, 
120,2017,7,336,1, ,08/02/2017,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,28.23, 
120,2017,7,336,1, ,08/02/2017,Cyperus sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.47, 
120,2017,7,336,1, ,08/02/2017,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,22.17, 
120,2017,7,336,1, ,08/02/2017,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.55, 
120,2017,7,336,1, ,08/02/2017,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,31.67, 
120,2017,7,336,1, ,08/02/2017,Monarda fistulosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,4.85, 
120,2017,7,336,1, ,08/02/2017,Panicum oligosanthes,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.72, 
120,2017,7,336,1, ,08/02/2017,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.42, 
120,2017,7,336,1, ,08/02/2017,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.21, 
120,2017,7,336,1, ,08/02/2017,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,28.53, 
120,2017,7,336,1, ,08/02/2017,Polygonum convolvulus,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.15, 
120,2017,7,336,1, ,08/02/2017,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,9.75, 
120,2017,7,336,1, ,08/02/2017,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,143.92, 
120,2017,7,336,2, ,08/02/2017,Green matter (alive),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,352.82, 
120,2017,7,336,2, ,08/02/2017,Miscellaneous litter,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,7.98, 
120,2017,7,338,1, ,7/31/2017,Agropyron repens,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.27, 
120,2017,7,338,1, ,7/31/2017,Aristida basiramea,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.45, 
120,2017,7,338,1, ,7/31/2017,Asclepias tuberosa,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03, 
120,2017,7,338,1, ,7/31/2017,Crepis tectorum,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11, 
120,2017,7,338,1, ,7/31/2017,Cyperus sp.,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.13, 
120,2017,7,338,1, ,7/31/2017,Digitaria sp.,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8, 
120,2017,7,338,1, ,7/31/2017,Equisetum laevigatum,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15, 
120,2017,7,338,1, ,7/31/2017,Euphorbia glyptosperma,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07, 
120,2017,7,338,1, ,7/31/2017,Lepidium densiflorum,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03, 
120,2017,7,338,1, ,7/31/2017,Lespedeza capitata,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03, 
120,2017,7,338,1, ,7/31/2017,Lupinus perennis,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08, 
120,2017,7,338,1, ,7/31/2017,Miscellaneous litter,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.62, 
120,2017,7,338,1, ,7/31/2017,Monarda fistulosa,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.75, 
120,2017,7,338,1, ,7/31/2017,Poa pratensis,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7, 
120,2017,7,338,1, ,7/31/2017,Silene antirrhina,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02, 
120,2017,7,338,1, ,7/31/2017,Solidago rigida,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,149.98, 
120,2017,7,338,1, ,7/31/2017,Taraxicum officinalis,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01, 
120,2017,7,338,2, ,7/31/2017,Green matter (alive),1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,219.92, 
120,2017,7,338,2, ,7/31/2017,Miscellaneous litter,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.63, 
120,2017,7,339,1, ,08/02/2017,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.49, 
120,2017,7,339,1, ,08/02/2017,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,12.43, 
120,2017,7,339,1, ,08/02/2017,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60.18, 
120,2017,7,339,1, ,08/02/2017,Cyperus sp.,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.56, 
120,2017,7,339,1, ,08/02/2017,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.23, 
120,2017,7,339,1, ,08/02/2017,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,23.53, 
120,2017,7,339,1, ,08/02/2017,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,51.12, 
120,2017,7,339,1, ,08/02/2017,Linaria vulgaris,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18.13, 
120,2017,7,339,1, ,08/02/2017,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.39, 
120,2017,7,339,1, ,08/02/2017,Miscellaneous litter,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.31, 
120,2017,7,339,1, ,08/02/2017,Monarda fistulosa,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5.42, 
120,2017,7,339,1, ,08/02/2017,Oxybaphus hirsutus,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.05, 
120,2017,7,339,1, ,08/02/2017,Panicum oligosanthes,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25, 
